soldierId,bestSoldierPerc
46500.0,3.0
36168.0,2.0
929.0,3.0
34794.0,4.0
13964.0,1.0
25658.0,4.0
140709.0,1.0
29650.0,2.0
7023.0,4.0
115659.0,3.0
15639.0,3.0
71590.0,3.0
102600.0,2.0
79653.0,4.0
12381.0,1.0
44423.0,3.0
70244.0,4.0
93446.0,4.0
93958.0,3.0
28999.0,2.0
5422.0,3.0
84939.0,1.0
25004.0,2.0
6613.0,1.0
44548.0,2.0
29760.0,1.0
42201.0,4.0
73658.0,1.0
13858.0,2.0
4650.0,4.0
73426.0,3.0
14096.0,1.0
139376.0,4.0
90142.0,3.0
94343.0,3.0
46731.0,2.0
3979.0,3.0
3098.0,4.0
90161.0,2.0
43363.0,3.0
114130.0,3.0
85478.0,3.0
29897.0,1.0
99218.0,1.0
113095.0,1.0
18812.0,4.0
45488.0,1.0
28160.0,2.0
28940.0,2.0
7389.0,4.0
69138.0,1.0
115464.0,4.0
33219.0,4.0
40597.0,4.0
92045.0,4.0
76109.0,4.0
17850.0,1.0
91481.0,4.0
13529.0,4.0
88298.0,4.0
81183.0,3.0
39556.0,1.0
2197.0,1.0
107241.0,3.0
79438.0,4.0
68371.0,3.0
490.0,3.0
45415.0,3.0
17868.0,2.0
9685.0,2.0
20247.0,1.0
72275.0,2.0
38156.0,3.0
15000.0,1.0
72793.0,2.0
69947.0,3.0
89604.0,4.0
28026.0,1.0
19092.0,3.0
31820.0,3.0
19126.0,1.0
22287.0,4.0
12729.0,1.0
83255.0,3.0
72101.0,4.0
13979.0,2.0
43258.0,4.0
45435.0,1.0
9819.0,1.0
42741.0,3.0
19000.0,3.0
100681.0,4.0
101432.0,1.0
2177.0,3.0
107523.0,4.0
139599.0,3.0
8269.0,2.0
3924.0,1.0
88213.0,4.0
93127.0,1.0
5263.0,1.0
1280.0,1.0
101549.0,4.0
14046.0,3.0
31456.0,2.0
107550.0,3.0
24881.0,2.0
18775.0,4.0
80193.0,4.0
36490.0,2.0
2715.0,3.0
26705.0,4.0
45941.0,4.0
37145.0,2.0
27785.0,4.0
5899.0,1.0
41885.0,4.0
97328.0,1.0
139349.0,4.0
14970.0,2.0
13009.0,4.0
17005.0,4.0
81132.0,1.0
88294.0,1.0
2422.0,4.0
40456.0,2.0
91493.0,3.0
15893.0,3.0
17116.0,4.0
1959.0,3.0
44876.0,2.0
73720.0,1.0
75891.0,1.0
113265.0,3.0
21045.0,3.0
108352.0,4.0
27532.0,1.0
6081.0,1.0
21154.0,2.0
36632.0,3.0
89725.0,4.0
88942.0,4.0
89431.0,1.0
31236.0,3.0
100894.0,1.0
85916.0,4.0
95781.0,4.0
140116.0,3.0
71648.0,4.0
68840.0,2.0
8964.0,4.0
138671.0,3.0
24868.0,1.0
74550.0,3.0
87024.0,3.0
90861.0,4.0
111240.0,1.0
23135.0,1.0
111193.0,1.0
25248.0,1.0
19112.0,1.0
88037.0,2.0
76094.0,2.0
89129.0,3.0
72371.0,3.0
40415.0,1.0
91521.0,1.0
15289.0,3.0
32912.0,3.0
38931.0,3.0
95097.0,2.0
8789.0,1.0
40700.0,3.0
70917.0,4.0
3673.0,2.0
7418.0,1.0
109943.0,1.0
6861.0,4.0
102538.0,4.0
76453.0,1.0
75815.0,2.0
140020.0,3.0
18705.0,1.0
76224.0,1.0
69068.0,4.0
138059.0,1.0
4019.0,3.0
80641.0,1.0
41362.0,2.0
17665.0,1.0
93967.0,4.0
47476.0,3.0
137483.0,4.0
114181.0,1.0
68530.0,1.0
82220.0,3.0
73396.0,2.0
34560.0,4.0
10485.0,2.0
106210.0,4.0
36618.0,4.0
112392.0,3.0
28590.0,4.0
17346.0,3.0
92813.0,3.0
11211.0,1.0
79341.0,1.0
21178.0,1.0
106503.0,3.0
40178.0,4.0
13706.0,2.0
17633.0,1.0
22016.0,3.0
69339.0,1.0
77203.0,3.0
107373.0,4.0
112230.0,3.0
16743.0,1.0
94927.0,2.0
15412.0,3.0
21691.0,1.0
43705.0,1.0
23633.0,4.0
11332.0,4.0
24203.0,4.0
8177.0,1.0
83156.0,3.0
113861.0,1.0
113286.0,1.0
26486.0,3.0
41979.0,2.0
100234.0,4.0
72867.0,2.0
24600.0,1.0
24674.0,3.0
47302.0,1.0
70243.0,1.0
19688.0,4.0
40195.0,1.0
136533.0,1.0
29257.0,3.0
22412.0,4.0
99727.0,2.0
96673.0,3.0
98902.0,2.0
93082.0,4.0
89765.0,3.0
99443.0,4.0
23815.0,3.0
82337.0,4.0
27448.0,3.0
111998.0,4.0
41840.0,1.0
39436.0,4.0
137476.0,1.0
100816.0,1.0
33404.0,2.0
31580.0,4.0
29980.0,3.0
39417.0,1.0
104143.0,3.0
17385.0,2.0
76325.0,3.0
83892.0,1.0
89619.0,2.0
23691.0,2.0
31759.0,1.0
28736.0,1.0
102486.0,2.0
17666.0,1.0
79813.0,1.0
46867.0,3.0
101249.0,1.0
28676.0,4.0
86978.0,4.0
89598.0,1.0
139747.0,4.0
17748.0,3.0
70928.0,4.0
97499.0,4.0
85047.0,1.0
101206.0,4.0
104803.0,4.0
42191.0,3.0
138755.0,4.0
41981.0,2.0
137043.0,1.0
87788.0,2.0
101285.0,4.0
87387.0,1.0
102592.0,2.0
99453.0,1.0
111242.0,4.0
80116.0,3.0
33120.0,4.0
70936.0,3.0
81685.0,3.0
37829.0,3.0
91693.0,3.0
138954.0,1.0
42520.0,1.0
72609.0,4.0
41171.0,4.0
20589.0,2.0
28110.0,1.0
25934.0,1.0
27950.0,2.0
109885.0,1.0
46525.0,4.0
107789.0,1.0
88871.0,4.0
84505.0,2.0
139999.0,4.0
6502.0,1.0
11083.0,1.0
78661.0,4.0
18525.0,4.0
97450.0,3.0
4417.0,4.0
8292.0,1.0
3785.0,1.0
97051.0,1.0
90835.0,1.0
110423.0,3.0
90016.0,2.0
112727.0,1.0
39528.0,2.0
113455.0,1.0
44814.0,1.0
102446.0,3.0
88770.0,3.0
115903.0,3.0
102295.0,1.0
100599.0,4.0
262.0,1.0
34075.0,1.0
34826.0,2.0
106282.0,1.0
23316.0,4.0
15059.0,1.0
12140.0,4.0
103172.0,2.0
40570.0,1.0
97371.0,3.0
19373.0,2.0
33559.0,2.0
87089.0,3.0
90709.0,1.0
31437.0,1.0
78080.0,3.0
44117.0,3.0
96712.0,3.0
97881.0,4.0
83385.0,1.0
31462.0,3.0
6813.0,1.0
111125.0,4.0
136879.0,1.0
28773.0,2.0
8053.0,1.0
19256.0,2.0
75006.0,3.0
94463.0,1.0
17528.0,1.0
15132.0,2.0
85947.0,1.0
96218.0,4.0
30160.0,2.0
40359.0,4.0
15837.0,1.0
1239.0,1.0
77995.0,1.0
21909.0,2.0
32319.0,3.0
69107.0,4.0
80646.0,1.0
109033.0,1.0
94193.0,1.0
4643.0,4.0
111029.0,1.0
35258.0,1.0
24740.0,4.0
27760.0,4.0
29250.0,2.0
72881.0,4.0
31506.0,3.0
33784.0,4.0
42126.0,3.0
22682.0,3.0
29453.0,2.0
13170.0,1.0
103546.0,4.0
28724.0,4.0
20938.0,4.0
104051.0,2.0
108893.0,1.0
28552.0,3.0
92011.0,3.0
115409.0,2.0
2757.0,1.0
137243.0,1.0
47070.0,1.0
31369.0,4.0
136635.0,3.0
83018.0,3.0
19017.0,4.0
41090.0,2.0
3814.0,4.0
41762.0,1.0
93321.0,4.0
72073.0,3.0
113096.0,4.0
24325.0,3.0
28921.0,1.0
138123.0,1.0
77285.0,2.0
8572.0,1.0
1652.0,1.0
136464.0,4.0
12802.0,1.0
97815.0,3.0
109846.0,1.0
87602.0,2.0
115708.0,2.0
99343.0,3.0
88652.0,1.0
115125.0,1.0
110139.0,4.0
83088.0,1.0
79617.0,3.0
20871.0,4.0
95767.0,1.0
87877.0,2.0
43717.0,3.0
19615.0,3.0
138232.0,1.0
6497.0,3.0
8220.0,4.0
41294.0,3.0
33374.0,2.0
76110.0,4.0
32621.0,2.0
10575.0,1.0
111752.0,1.0
22767.0,3.0
47229.0,3.0
18059.0,4.0
9432.0,2.0
89249.0,4.0
136484.0,3.0
6148.0,1.0
18260.0,4.0
85283.0,2.0
36439.0,3.0
109562.0,1.0
73712.0,4.0
97639.0,3.0
4459.0,2.0
41664.0,3.0
13838.0,3.0
5789.0,3.0
139213.0,4.0
92050.0,4.0
84679.0,2.0
98215.0,4.0
34707.0,4.0
112215.0,4.0
85491.0,3.0
99232.0,2.0
8163.0,2.0
97974.0,3.0
26377.0,4.0
6825.0,1.0
103873.0,2.0
10059.0,4.0
79212.0,1.0
139052.0,4.0
47602.0,2.0
77999.0,2.0
42813.0,1.0
33181.0,2.0
89345.0,4.0
15659.0,1.0
27280.0,2.0
16171.0,4.0
110155.0,3.0
13681.0,2.0
28145.0,2.0
85980.0,2.0
137030.0,3.0
43529.0,1.0
85205.0,4.0
102976.0,3.0
79920.0,3.0
27482.0,1.0
97404.0,2.0
2136.0,4.0
39237.0,3.0
100842.0,4.0
93902.0,2.0
2851.0,2.0
88951.0,4.0
7196.0,4.0
34793.0,2.0
34727.0,4.0
45867.0,2.0
83292.0,1.0
96655.0,3.0
42938.0,3.0
13801.0,2.0
89508.0,4.0
84980.0,3.0
21304.0,1.0
87299.0,2.0
38890.0,3.0
96728.0,3.0
5013.0,1.0
77405.0,1.0
71801.0,1.0
28499.0,3.0
18004.0,2.0
8854.0,2.0
25328.0,1.0
45126.0,4.0
10340.0,1.0
78921.0,1.0
138042.0,3.0
102502.0,4.0
74975.0,1.0
103671.0,1.0
75156.0,3.0
34378.0,4.0
3712.0,3.0
114519.0,3.0
107731.0,2.0
12331.0,1.0
15889.0,2.0
20825.0,4.0
69040.0,4.0
37272.0,1.0
91970.0,1.0
82847.0,4.0
202.0,2.0
22308.0,3.0
77503.0,4.0
12018.0,2.0
80875.0,1.0
33951.0,2.0
45913.0,4.0
100909.0,3.0
42855.0,3.0
97995.0,1.0
99322.0,4.0
46526.0,3.0
44064.0,3.0
81366.0,1.0
114054.0,2.0
110722.0,3.0
33986.0,3.0
73675.0,3.0
103623.0,3.0
112438.0,4.0
68430.0,2.0
93840.0,3.0
39586.0,1.0
2170.0,2.0
112184.0,1.0
89909.0,4.0
91810.0,3.0
137948.0,2.0
105415.0,1.0
99294.0,3.0
79097.0,2.0
76135.0,1.0
75879.0,2.0
13732.0,3.0
82996.0,2.0
101984.0,1.0
12253.0,1.0
107920.0,4.0
16580.0,4.0
10982.0,3.0
109543.0,4.0
104715.0,1.0
89351.0,3.0
136423.0,1.0
84881.0,4.0
98195.0,3.0
32093.0,4.0
103191.0,4.0
90903.0,3.0
41553.0,3.0
70142.0,1.0
20001.0,4.0
136649.0,2.0
21727.0,1.0
137635.0,4.0
78359.0,3.0
12554.0,1.0
86733.0,4.0
109159.0,1.0
114746.0,4.0
5187.0,3.0
76343.0,3.0
91555.0,4.0
115735.0,1.0
109067.0,3.0
81229.0,1.0
4597.0,4.0
34265.0,4.0
876.0,2.0
41056.0,4.0
104534.0,1.0
75645.0,4.0
140103.0,4.0
108889.0,3.0
38167.0,2.0
82227.0,2.0
70841.0,1.0
106085.0,1.0
2671.0,3.0
7547.0,3.0
8919.0,4.0
80011.0,1.0
30152.0,1.0
3756.0,3.0
20954.0,4.0
109117.0,1.0
105553.0,1.0
40962.0,1.0
72514.0,1.0
96414.0,2.0
105147.0,2.0
4911.0,2.0
81980.0,4.0
111716.0,2.0
92563.0,1.0
95217.0,3.0
107146.0,3.0
93187.0,4.0
138486.0,1.0
38173.0,3.0
32740.0,1.0
107881.0,1.0
87783.0,3.0
82509.0,1.0
1664.0,4.0
45001.0,3.0
22044.0,4.0
30330.0,2.0
79183.0,3.0
92918.0,2.0
24706.0,1.0
139500.0,1.0
32314.0,1.0
82523.0,4.0
75087.0,2.0
95063.0,1.0
96037.0,1.0
14902.0,2.0
7041.0,2.0
25420.0,1.0
76721.0,1.0
41716.0,3.0
24714.0,3.0
81957.0,4.0
10185.0,1.0
76524.0,2.0
110887.0,1.0
109029.0,4.0
100403.0,1.0
26953.0,2.0
79430.0,4.0
107613.0,2.0
5081.0,1.0
39747.0,4.0
71630.0,3.0
27166.0,1.0
110521.0,4.0
28970.0,1.0
81749.0,3.0
27050.0,3.0
2665.0,4.0
31854.0,4.0
32552.0,4.0
20763.0,3.0
97500.0,4.0
74972.0,4.0
113727.0,4.0
70056.0,1.0
100988.0,2.0
136556.0,3.0
93123.0,3.0
80566.0,4.0
90562.0,4.0
12698.0,3.0
30307.0,3.0
139105.0,2.0
101504.0,2.0
26327.0,1.0
91364.0,2.0
110346.0,1.0
39043.0,1.0
100656.0,1.0
13527.0,1.0
24880.0,2.0
136447.0,2.0
29373.0,4.0
44958.0,2.0
136880.0,1.0
3317.0,2.0
2363.0,1.0
69479.0,1.0
45896.0,4.0
81100.0,4.0
74641.0,1.0
113373.0,4.0
137809.0,1.0
80044.0,4.0
110497.0,3.0
105209.0,3.0
88060.0,4.0
81276.0,1.0
41285.0,3.0
98078.0,4.0
23325.0,3.0
96939.0,3.0
34453.0,3.0
32910.0,4.0
75019.0,4.0
29758.0,4.0
87735.0,3.0
14762.0,2.0
45838.0,2.0
40200.0,1.0
139631.0,3.0
138436.0,1.0
108276.0,3.0
4726.0,3.0
114668.0,3.0
36777.0,1.0
108426.0,4.0
112990.0,1.0
43252.0,1.0
68638.0,2.0
87693.0,4.0
94047.0,4.0
21002.0,2.0
95759.0,3.0
21491.0,1.0
47441.0,3.0
80456.0,2.0
83218.0,1.0
27238.0,4.0
102961.0,1.0
44131.0,4.0
95534.0,3.0
75632.0,1.0
75267.0,2.0
104202.0,4.0
1112.0,1.0
24371.0,1.0
113460.0,4.0
109112.0,3.0
115648.0,1.0
87784.0,4.0
104063.0,2.0
114767.0,4.0
107895.0,1.0
8368.0,2.0
8594.0,4.0
77836.0,4.0
136912.0,1.0
100278.0,1.0
80908.0,1.0
78955.0,3.0
96306.0,4.0
47579.0,3.0
46020.0,2.0
20373.0,2.0
21181.0,2.0
28056.0,3.0
34055.0,3.0
11447.0,1.0
13509.0,2.0
45326.0,3.0
11696.0,2.0
106617.0,3.0
44836.0,1.0
88351.0,1.0
17209.0,1.0
30502.0,1.0
83121.0,1.0
77322.0,1.0
92696.0,3.0
71166.0,3.0
43525.0,2.0
111673.0,3.0
74107.0,2.0
19814.0,2.0
139250.0,4.0
139739.0,3.0
45807.0,3.0
95418.0,2.0
77740.0,3.0
140715.0,1.0
32727.0,2.0
22502.0,1.0
17342.0,1.0
14247.0,1.0
37412.0,4.0
137193.0,1.0
81468.0,2.0
246.0,2.0
29444.0,1.0
84153.0,4.0
45485.0,4.0
9522.0,1.0
100910.0,4.0
79942.0,1.0
99741.0,3.0
37205.0,1.0
25071.0,1.0
20283.0,2.0
659.0,1.0
99725.0,1.0
91355.0,2.0
33438.0,3.0
103983.0,2.0
21288.0,2.0
98466.0,1.0
42381.0,2.0
12163.0,2.0
92336.0,4.0
27.0,1.0
80635.0,1.0
101241.0,2.0
11025.0,1.0
5858.0,1.0
39002.0,1.0
106744.0,1.0
136434.0,3.0
6054.0,1.0
26571.0,2.0
107530.0,4.0
106250.0,1.0
34999.0,3.0
73461.0,1.0
80736.0,3.0
1117.0,1.0
42450.0,3.0
71987.0,1.0
112647.0,4.0
4266.0,2.0
77320.0,4.0
75054.0,3.0
26027.0,4.0
11193.0,2.0
72168.0,3.0
38027.0,4.0
115535.0,1.0
90677.0,2.0
43272.0,1.0
11273.0,2.0
20744.0,4.0
5755.0,1.0
140228.0,4.0
24913.0,1.0
19287.0,1.0
39723.0,4.0
31652.0,4.0
82846.0,4.0
20808.0,4.0
13909.0,4.0
95339.0,3.0
112863.0,4.0
76355.0,1.0
1164.0,4.0
82295.0,3.0
35437.0,4.0
82821.0,3.0
71945.0,4.0
100236.0,3.0
23231.0,1.0
9390.0,3.0
22689.0,4.0
94821.0,1.0
20882.0,2.0
19225.0,1.0
41557.0,1.0
95560.0,3.0
102643.0,1.0
86432.0,3.0
11540.0,1.0
89481.0,3.0
78438.0,1.0
31340.0,2.0
72139.0,1.0
17821.0,4.0
92819.0,3.0
31373.0,1.0
4161.0,4.0
108611.0,2.0
94381.0,4.0
19661.0,4.0
97566.0,2.0
39223.0,3.0
35713.0,1.0
39670.0,1.0
18494.0,2.0
23616.0,4.0
101307.0,4.0
94355.0,2.0
23614.0,1.0
106176.0,1.0
38552.0,1.0
27180.0,3.0
31394.0,1.0
33.0,4.0
112523.0,3.0
73920.0,4.0
76259.0,2.0
92547.0,2.0
39935.0,2.0
10684.0,2.0
75684.0,4.0
104351.0,4.0
108540.0,3.0
86281.0,4.0
23342.0,3.0
140161.0,1.0
90440.0,1.0
87694.0,2.0
72548.0,4.0
47498.0,1.0
89622.0,1.0
107076.0,1.0
3614.0,1.0
88057.0,2.0
41857.0,4.0
68773.0,3.0
110792.0,1.0
112764.0,3.0
28256.0,3.0
82109.0,1.0
114542.0,3.0
18629.0,4.0
883.0,1.0
85661.0,1.0
28784.0,1.0
104557.0,4.0
73246.0,2.0
107115.0,1.0
90025.0,1.0
93992.0,1.0
104633.0,2.0
28608.0,1.0
8762.0,3.0
18156.0,1.0
73577.0,1.0
85519.0,1.0
84702.0,2.0
42315.0,1.0
101072.0,2.0
101077.0,3.0
139309.0,3.0
85925.0,1.0
36636.0,2.0
22305.0,1.0
45183.0,1.0
140182.0,1.0
93713.0,4.0
94409.0,2.0
18470.0,2.0
96502.0,1.0
95710.0,1.0
103273.0,1.0
139033.0,2.0
99129.0,3.0
43652.0,4.0
74234.0,3.0
20860.0,3.0
103764.0,1.0
24901.0,2.0
20130.0,3.0
95853.0,1.0
27219.0,4.0
106183.0,4.0
21496.0,2.0
75302.0,4.0
40006.0,4.0
42834.0,1.0
38418.0,1.0
71842.0,1.0
72543.0,4.0
78875.0,1.0
39227.0,1.0
104604.0,3.0
14906.0,4.0
22938.0,3.0
83227.0,2.0
91122.0,4.0
110997.0,4.0
138770.0,1.0
97030.0,1.0
21035.0,3.0
20075.0,1.0
28618.0,4.0
138278.0,3.0
4878.0,1.0
16627.0,3.0
39877.0,3.0
75911.0,2.0
28780.0,1.0
27008.0,2.0
102473.0,4.0
21779.0,3.0
28181.0,3.0
112897.0,4.0
9087.0,2.0
79094.0,2.0
11415.0,1.0
12951.0,4.0
15404.0,4.0
11199.0,3.0
41801.0,3.0
82222.0,1.0
46011.0,1.0
5569.0,1.0
107118.0,2.0
15060.0,3.0
8422.0,3.0
108570.0,1.0
13576.0,2.0
86698.0,3.0
139104.0,2.0
39871.0,4.0
25013.0,4.0
269.0,1.0
71281.0,3.0
96685.0,2.0
24530.0,1.0
251.0,4.0
89107.0,3.0
100917.0,1.0
102879.0,1.0
108644.0,4.0
33797.0,3.0
30067.0,1.0
1512.0,1.0
12307.0,1.0
36674.0,3.0
36869.0,4.0
19737.0,1.0
26876.0,3.0
98403.0,1.0
6254.0,4.0
103450.0,4.0
99679.0,4.0
38264.0,3.0
96040.0,4.0
77704.0,1.0
17929.0,1.0
24213.0,1.0
140087.0,2.0
138988.0,1.0
32368.0,4.0
110610.0,3.0
111131.0,3.0
45063.0,1.0
112420.0,1.0
13503.0,1.0
8640.0,4.0
114222.0,1.0
93175.0,4.0
1037.0,1.0
33892.0,3.0
87073.0,2.0
108411.0,3.0
109537.0,1.0
85389.0,1.0
12045.0,3.0
100883.0,2.0
24768.0,3.0
98449.0,3.0
42720.0,1.0
30131.0,2.0
103688.0,2.0
139814.0,2.0
6336.0,2.0
115205.0,2.0
83934.0,4.0
91314.0,2.0
75137.0,1.0
112830.0,3.0
26335.0,2.0
4465.0,2.0
107395.0,4.0
102559.0,1.0
93129.0,1.0
8602.0,1.0
99999.0,2.0
629.0,1.0
37244.0,1.0
96881.0,1.0
84202.0,3.0
92443.0,4.0
139879.0,2.0
405.0,3.0
113817.0,4.0
97982.0,4.0
1075.0,2.0
41240.0,2.0
38685.0,4.0
98188.0,2.0
71601.0,3.0
3977.0,4.0
97573.0,4.0
96860.0,1.0
24234.0,3.0
106539.0,2.0
1685.0,3.0
37912.0,1.0
42743.0,2.0
36677.0,1.0
85928.0,3.0
76983.0,2.0
92154.0,1.0
112918.0,2.0
28334.0,2.0
4466.0,3.0
20757.0,1.0
13363.0,1.0
70828.0,2.0
114539.0,1.0
115101.0,4.0
111701.0,3.0
138688.0,4.0
8150.0,1.0
26874.0,1.0
93346.0,2.0
8055.0,1.0
138738.0,1.0
34394.0,4.0
44329.0,3.0
79732.0,1.0
75501.0,1.0
92489.0,1.0
76163.0,1.0
114817.0,3.0
3022.0,4.0
106788.0,1.0
2146.0,3.0
137719.0,4.0
1191.0,2.0
107461.0,2.0
87839.0,3.0
111072.0,1.0
96284.0,3.0
99815.0,4.0
138722.0,1.0
38216.0,3.0
9183.0,1.0
111098.0,4.0
32306.0,4.0
139720.0,2.0
27822.0,1.0
93767.0,3.0
29688.0,1.0
190.0,2.0
9136.0,3.0
9504.0,1.0
107666.0,2.0
97280.0,4.0
89494.0,1.0
85454.0,2.0
19787.0,3.0
25422.0,1.0
102414.0,1.0
22616.0,4.0
81201.0,2.0
45203.0,4.0
89826.0,2.0
39140.0,1.0
22554.0,2.0
16720.0,4.0
96756.0,3.0
3845.0,3.0
8583.0,1.0
6726.0,3.0
136714.0,3.0
83364.0,4.0
1992.0,1.0
27366.0,3.0
70131.0,3.0
36170.0,3.0
37965.0,1.0
80683.0,1.0
38391.0,2.0
33387.0,1.0
6808.0,2.0
44504.0,1.0
89959.0,4.0
101624.0,2.0
20863.0,3.0
7094.0,2.0
76278.0,3.0
36838.0,3.0
106859.0,1.0
27764.0,1.0
16756.0,1.0
100762.0,4.0
30238.0,1.0
108048.0,1.0
71522.0,3.0
101987.0,4.0
35365.0,2.0
113229.0,3.0
103894.0,2.0
16750.0,4.0
82331.0,4.0
5404.0,4.0
114237.0,1.0
77568.0,4.0
90111.0,1.0
22592.0,4.0
21153.0,4.0
15970.0,1.0
31801.0,1.0
138539.0,3.0
4620.0,1.0
70745.0,1.0
26279.0,2.0
20020.0,4.0
31352.0,3.0
91665.0,2.0
23751.0,3.0
15906.0,1.0
103064.0,4.0
12741.0,3.0
95310.0,1.0
47645.0,4.0
68871.0,4.0
74804.0,2.0
33463.0,1.0
13202.0,1.0
98837.0,1.0
17260.0,2.0
140655.0,4.0
25342.0,3.0
42552.0,2.0
98065.0,1.0
22778.0,3.0
102769.0,2.0
17919.0,3.0
22113.0,2.0
32942.0,4.0
77333.0,4.0
90538.0,3.0
78592.0,3.0
11699.0,2.0
109566.0,4.0
76690.0,3.0
105491.0,4.0
44223.0,1.0
47513.0,2.0
37637.0,4.0
17115.0,4.0
94728.0,3.0
5156.0,4.0
70126.0,4.0
103519.0,4.0
12892.0,1.0
109395.0,4.0
89775.0,3.0
91258.0,2.0
138345.0,3.0
146.0,4.0
16239.0,2.0
5828.0,2.0
5293.0,4.0
8845.0,1.0
106506.0,1.0
9969.0,1.0
75588.0,3.0
36927.0,4.0
22790.0,4.0
74235.0,3.0
101155.0,4.0
106650.0,4.0
101597.0,1.0
33380.0,1.0
30065.0,2.0
85053.0,2.0
91129.0,1.0
34728.0,4.0
94899.0,4.0
93289.0,4.0
110209.0,2.0
23058.0,2.0
94105.0,2.0
85943.0,1.0
138220.0,1.0
20417.0,1.0
43518.0,1.0
35682.0,1.0
115662.0,2.0
23869.0,4.0
32531.0,4.0
45365.0,1.0
97902.0,4.0
81874.0,1.0
35696.0,2.0
43172.0,1.0
2475.0,1.0
139467.0,4.0
42993.0,1.0
113521.0,2.0
47473.0,1.0
45792.0,2.0
77297.0,3.0
137192.0,4.0
5866.0,2.0
34627.0,2.0
3581.0,3.0
5150.0,4.0
90318.0,4.0
31107.0,4.0
98922.0,2.0
22202.0,4.0
111530.0,4.0
110917.0,2.0
82734.0,2.0
115374.0,2.0
237.0,4.0
43349.0,3.0
27880.0,1.0
72110.0,1.0
43969.0,3.0
97302.0,3.0
95261.0,3.0
37776.0,4.0
99995.0,1.0
72531.0,1.0
664.0,3.0
10962.0,1.0
74152.0,3.0
95151.0,4.0
36510.0,1.0
81782.0,4.0
33440.0,3.0
34509.0,4.0
114231.0,4.0
87629.0,4.0
31830.0,1.0
81285.0,4.0
24871.0,4.0
110053.0,2.0
38478.0,4.0
76463.0,4.0
34044.0,1.0
79786.0,1.0
74843.0,1.0
12001.0,4.0
138130.0,2.0
33264.0,1.0
8682.0,2.0
69683.0,1.0
91891.0,4.0
45947.0,4.0
115053.0,2.0
37081.0,1.0
17375.0,1.0
80888.0,3.0
75850.0,3.0
15062.0,4.0
96347.0,1.0
40525.0,3.0
71598.0,4.0
90488.0,1.0
111235.0,1.0
113722.0,1.0
2434.0,1.0
108297.0,1.0
28857.0,3.0
17483.0,2.0
112346.0,2.0
27597.0,2.0
139093.0,1.0
47558.0,3.0
33766.0,4.0
36049.0,4.0
4146.0,1.0
4184.0,3.0
99096.0,1.0
8574.0,1.0
105795.0,3.0
78648.0,4.0
40767.0,4.0
30951.0,4.0
1307.0,3.0
139627.0,3.0
113660.0,2.0
18397.0,3.0
72634.0,2.0
9036.0,3.0
20661.0,2.0
8282.0,1.0
70790.0,3.0
114660.0,4.0
103342.0,1.0
40437.0,4.0
10113.0,1.0
140839.0,2.0
22067.0,3.0
103882.0,1.0
81948.0,3.0
46021.0,1.0
10404.0,3.0
139006.0,3.0
23022.0,1.0
113401.0,1.0
12359.0,3.0
114551.0,3.0
69709.0,3.0
17500.0,1.0
84695.0,1.0
77769.0,3.0
8228.0,4.0
140098.0,1.0
109975.0,4.0
88409.0,2.0
43510.0,1.0
22030.0,3.0
79125.0,1.0
16775.0,2.0
113864.0,4.0
4360.0,1.0
90059.0,2.0
114040.0,2.0
38970.0,4.0
103738.0,1.0
4931.0,1.0
35167.0,1.0
115456.0,3.0
107272.0,4.0
11689.0,4.0
137728.0,1.0
47362.0,1.0
73447.0,4.0
112804.0,1.0
1436.0,2.0
37996.0,3.0
93283.0,3.0
17788.0,3.0
3207.0,1.0
81761.0,4.0
113335.0,2.0
92832.0,2.0
101630.0,3.0
88555.0,4.0
136732.0,3.0
91234.0,1.0
45524.0,1.0
26276.0,2.0
44002.0,1.0
10930.0,2.0
139602.0,4.0
35727.0,2.0
115091.0,2.0
101642.0,3.0
33823.0,4.0
94964.0,3.0
96514.0,3.0
114370.0,1.0
76379.0,3.0
8259.0,4.0
26563.0,2.0
22130.0,3.0
115707.0,4.0
33187.0,1.0
95752.0,2.0
1073.0,2.0
37148.0,2.0
76568.0,3.0
113670.0,3.0
37143.0,2.0
102925.0,4.0
86809.0,3.0
27300.0,1.0
43236.0,3.0
102512.0,4.0
138429.0,3.0
83940.0,3.0
112624.0,4.0
4525.0,1.0
112531.0,1.0
36099.0,3.0
109381.0,4.0
25309.0,4.0
76947.0,3.0
77583.0,3.0
46697.0,1.0
5622.0,1.0
2.0,2.0
71131.0,4.0
2630.0,4.0
96917.0,1.0
12872.0,1.0
47227.0,4.0
103747.0,2.0
26444.0,4.0
115866.0,2.0
109881.0,4.0
84705.0,3.0
1323.0,1.0
17960.0,3.0
93801.0,2.0
106236.0,1.0
33318.0,4.0
81466.0,3.0
73308.0,4.0
104008.0,1.0
30550.0,2.0
27991.0,1.0
72596.0,4.0
14887.0,3.0
76799.0,4.0
112839.0,2.0
115304.0,1.0
82628.0,1.0
35626.0,3.0
31736.0,3.0
30569.0,1.0
97199.0,2.0
139110.0,4.0
83534.0,2.0
138902.0,4.0
69784.0,1.0
38763.0,4.0
104721.0,1.0
26460.0,3.0
3790.0,3.0
3463.0,2.0
139207.0,4.0
1772.0,1.0
28086.0,2.0
25448.0,1.0
92109.0,4.0
106266.0,1.0
30513.0,3.0
30534.0,2.0
40091.0,1.0
138883.0,4.0
37783.0,2.0
37639.0,1.0
